"","geometry.type","geometry.coordinates.1","geometry.coordinates.2","properties.geopin","properties.objectid","properties.shape_area","properties.shape_leng","properties.situs_dir","properties.situs_num","properties.situs_str","properties.situs_type","type"
"3436","MultiPolygon",-90.0702078003986,29.9443844450425,"41032587","29","8936.59190098","517.349254202","","842","CAMP","ST","Feature"
"3437","MultiPolygon",-90.0741593266982,29.9489307231283,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3438","MultiPolygon",-90.0741811193152,29.9488534157304,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3439","MultiPolygon",-90.074183264744,29.9488540614129,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3440","MultiPolygon",-90.0744137468105,29.9489062768548,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3441","MultiPolygon",-90.0744210818431,29.9488938447136,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3442","MultiPolygon",-90.0744218161958,29.9488926014373,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3443","MultiPolygon",-90.074595091558,29.9489273908173,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3444","MultiPolygon",-90.0745688349129,29.9490171578957,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3445","MultiPolygon",-90.0745433354297,29.9491038057516,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3446","MultiPolygon",-90.0745433196592,29.9491050559033,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3447","MultiPolygon",-90.0745383110122,29.9491037576831,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3448","MultiPolygon",-90.0741360125609,29.9490148912176,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3449","MultiPolygon",-90.0741360204487,29.9490142661418,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3450","MultiPolygon",-90.0741593266982,29.9489307231283,"41032608","30","8354.04763386","398.252614051","","938","LAFAYETTE","ST","Feature"
"3451","MultiPolygon",-90.1077822101379,29.9754789221448,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3452","MultiPolygon",-90.1078521075996,29.9754001821446,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3453","MultiPolygon",-90.1081312272587,29.9755909423181,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3454","MultiPolygon",-90.1080642324668,29.9756672085465,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3455","MultiPolygon",-90.1080642247895,29.975667833622,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3456","MultiPolygon",-90.1079972537366,29.9757422245965,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3457","MultiPolygon",-90.1079302741014,29.9758172402521,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3458","MultiPolygon",-90.1078632951653,29.9758922565843,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3459","MultiPolygon",-90.107581257223,29.9757052195572,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3460","MultiPolygon",-90.1076482358413,29.9756302033627,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3461","MultiPolygon",-90.107715215963,29.9755551882043,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3462","MultiPolygon",-90.1077822101379,29.9754789221448,"41032722","31","15660.1160058","503.432425465","S","340","OLYMPIA","ST","Feature"
"3463","MultiPolygon",-90.0747132812107,29.9517359564008,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"3464","MultiPolygon",-90.0747372825692,29.9516542947127,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"3465","MultiPolygon",-90.0750409126061,29.9517697209168,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"3466","MultiPolygon",-90.0750169035858,29.9518520077346,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"3467","MultiPolygon",-90.0747132812107,29.9517359564008,"41033200","32","3186.37792124","271.454165126","S","401","RAMPART","ST","Feature"
"3468","MultiPolygon",-90.0747823036372,29.9514996942137,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3469","MultiPolygon",-90.0748048062306,29.9514230193849,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3470","MultiPolygon",-90.0751091455515,29.9515390773762,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3471","MultiPolygon",-90.0750866431657,29.9516157522559,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3472","MultiPolygon",-90.0750859253737,29.951615745392,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3473","MultiPolygon",-90.0747823036372,29.9514996942137,"41033204","33","2992.85194317","268.009533117","S","413","RAMPART","ST","Feature"
"3474","MultiPolygon",-90.0748648206032,29.951217927135,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3475","MultiPolygon",-90.0748850751132,29.9511487318984,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3476","MultiPolygon",-90.0749053217119,29.9510801617337,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3477","MultiPolygon",-90.0751557825316,29.9511652620029,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3478","MultiPolygon",-90.0751576797848,29.9511585703305,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3479","MultiPolygon",-90.0752897922426,29.9512034582393,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3480","MultiPolygon",-90.0752877303791,29.9512100941317,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3481","MultiPolygon",-90.0752667583551,29.9512792818628,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3482","MultiPolygon",-90.0752472297545,29.9513478589443,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3483","MultiPolygon",-90.0748648206032,29.951217927135,"41033208","34","6780.51981064","368.485171131","S","427","RAMPART","ST","Feature"
"3484","MultiPolygon",-90.0747846840118,29.9499450322713,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3485","MultiPolygon",-90.0748131326549,29.9498521603707,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3486","MultiPolygon",-90.0748138740851,29.9498502920087,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3487","MultiPolygon",-90.0750629887185,29.949905185102,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3488","MultiPolygon",-90.0750359522069,29.9499999460118,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3489","MultiPolygon",-90.0750330889675,29.9499992934791,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3490","MultiPolygon",-90.0747846840118,29.9499450322713,"41033226","35","2908.41270588","234.602608149","S","518","RAMPART","ST","Feature"
"3491","MultiPolygon",-90.0712569082996,29.9533763079942,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3492","MultiPolygon",-90.0713987005687,29.9532332632931,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3493","MultiPolygon",-90.0714587714895,29.9532513432668,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3494","MultiPolygon",-90.0717540925711,29.9535698629917,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3495","MultiPolygon",-90.0715800563782,29.953708222475,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3496","MultiPolygon",-90.0715793298588,29.9537088406595,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3497","MultiPolygon",-90.0715089869448,29.9537650520515,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3498","MultiPolygon",-90.071507535521,29.9537662884351,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3499","MultiPolygon",-90.071187779267,29.953450034387,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3500","MultiPolygon",-90.0711856574788,29.9534475134301,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3501","MultiPolygon",-90.0712569082996,29.9533763079942,"41033672","36","17472.217118","532.262643454","","150","BARONNE","ST","Feature"
"3502","MultiPolygon",-90.0728904217746,29.9522610977224,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3503","MultiPolygon",-90.0725729376205,29.9521430349653,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3504","MultiPolygon",-90.0726518194871,29.9519156517716,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3505","MultiPolygon",-90.0729342353415,29.9520206737181,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3506","MultiPolygon",-90.0729767769823,29.9519261824961,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3507","MultiPolygon",-90.073631745476,29.9521700700416,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3508","MultiPolygon",-90.0736353186732,29.952171354552,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3509","MultiPolygon",-90.0735749385159,29.9523483116477,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3510","MultiPolygon",-90.0732791875789,29.9522342078256,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3511","MultiPolygon",-90.073203663288,29.9523597594533,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3512","MultiPolygon",-90.0732029375968,29.9523603776546,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3513","MultiPolygon",-90.0732007929072,29.9523597319642,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3514","MultiPolygon",-90.0728971395161,29.9522461767499,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3515","MultiPolygon",-90.0728904217746,29.9522610977224,"41033680","37","29806.7019959","889.312452247","","317","BARONNE","ST","Feature"
"3516","MultiPolygon",-90.0709147874631,29.9534661693838,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3517","MultiPolygon",-90.0709497228676,29.9534283717423,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3518","MultiPolygon",-90.0710863417776,29.9535240766738,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3519","MultiPolygon",-90.0709537852569,29.9536747097006,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3520","MultiPolygon",-90.070663870829,29.9540069949199,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3521","MultiPolygon",-90.0706631530201,29.9540069880318,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3522","MultiPolygon",-90.070515854546,29.9539043045709,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3523","MultiPolygon",-90.0708441671427,29.9535442573486,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3524","MultiPolygon",-90.0709147874631,29.9534661693838,"41033686","38","12732.548883","557.262229999","","824","CANAL","ST","Feature"
"3525","MultiPolygon",-90.0699177597822,29.9528927375361,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3526","MultiPolygon",-90.0699199448385,29.9528902582635,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3527","MultiPolygon",-90.069979785792,29.9529264646878,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3528","MultiPolygon",-90.0700118407145,29.9529461510845,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3529","MultiPolygon",-90.0696834320987,29.9533136964583,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3530","MultiPolygon",-90.069682722202,29.9533130651936,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3531","MultiPolygon",-90.0695965994671,29.9532547262844,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3532","MultiPolygon",-90.0698369157451,29.9529844794275,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3533","MultiPolygon",-90.0698849846842,29.9529299305005,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3534","MultiPolygon",-90.0699141153759,29.9528970786021,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3535","MultiPolygon",-90.0699177597822,29.9528927375361,"41033710","39","5910.23077091","407.21800453","","714","CANAL","ST","Feature"
"3536","MultiPolygon",-90.0705509110169,29.95249560973,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3537","MultiPolygon",-90.0706671913712,29.9522129189203,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3538","MultiPolygon",-90.070670756622,29.9522148285866,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3539","MultiPolygon",-90.0709854560007,29.9523628775501,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3540","MultiPolygon",-90.0708749508093,29.9526431230814,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3541","MultiPolygon",-90.0708706677357,29.9526412068857,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3542","MultiPolygon",-90.0705509110169,29.95249560973,"41033737","40","12348.9305898","447.346079749","","200","CARONDELET","ST","Feature"
"3543","MultiPolygon",-90.0716816912764,29.9507229764603,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3544","MultiPolygon",-90.0717831861094,29.9504170129774,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3545","MultiPolygon",-90.07178675922,29.9504182975384,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3546","MultiPolygon",-90.0718783943752,29.9504379299213,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3547","MultiPolygon",-90.0719471253246,29.9504523414585,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3548","MultiPolygon",-90.0720251550717,29.9504693423513,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3549","MultiPolygon",-90.0721053373792,29.9504863645346,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3550","MultiPolygon",-90.0721647608971,29.950498811992,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3551","MultiPolygon",-90.0721676245361,29.9504994645911,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3552","MultiPolygon",-90.072174439683,29.95047139916,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3553","MultiPolygon",-90.0722037881984,29.9504779316186,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3554","MultiPolygon",-90.0722281209354,29.9504837911981,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3555","MultiPolygon",-90.0723347732003,29.9505079425462,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3556","MultiPolygon",-90.0723159058478,29.9505702972738,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3557","MultiPolygon",-90.0722815857891,29.9506837184348,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3558","MultiPolygon",-90.0724712537086,29.9507280442509,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3559","MultiPolygon",-90.072421125924,29.950888845878,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3560","MultiPolygon",-90.0722328695941,29.9508464089763,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3561","MultiPolygon",-90.0721770347829,29.9508339966533,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3562","MultiPolygon",-90.0721297897264,29.9508235413905,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3563","MultiPolygon",-90.0720882703495,29.9508143920008,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3564","MultiPolygon",-90.0720109660136,29.9507967725994,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3565","MultiPolygon",-90.071925782673,29.9507778273164,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3566","MultiPolygon",-90.0718463250371,29.9507601871746,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3567","MultiPolygon",-90.0717833361747,29.9507458306412,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3568","MultiPolygon",-90.0716816912764,29.9507229764603,"41033750","41","25140.1782299","734.838836888","","401","PERDIDO","ST","Feature"
"3569","MultiPolygon",-90.0695007722063,29.9527724598539,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3570","MultiPolygon",-90.0697457614798,29.952926718152,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3571","MultiPolygon",-90.0695062420687,29.953190720987,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3572","MultiPolygon",-90.0695055084314,29.953191964243,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3573","MultiPolygon",-90.0695026609709,29.9531900614398,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3574","MultiPolygon",-90.0692998221675,29.9530518356975,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3575","MultiPolygon",-90.0692991043655,29.953051828802,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3576","MultiPolygon",-90.0695000464891,29.9527730780347,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3577","MultiPolygon",-90.0695007722063,29.9527724598539,"41033973","42","10816.7474435","421.542436436","","101","ST CHARLES","AVE","Feature"
"3578","MultiPolygon",-90.0697457614798,29.952926718152,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3579","MultiPolygon",-90.0695007722063,29.9527724598539,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3580","MultiPolygon",-90.0695541349868,29.9526967074526,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3581","MultiPolygon",-90.069568025694,29.9526768367285,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3582","MultiPolygon",-90.0699199448385,29.9528902582635,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3583","MultiPolygon",-90.0699177597822,29.9528927375361,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3584","MultiPolygon",-90.0699141153759,29.9528970786021,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3585","MultiPolygon",-90.0698849846842,29.9529299305005,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3586","MultiPolygon",-90.0698369157451,29.9529844794275,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3587","MultiPolygon",-90.0698333583934,29.9529819450155,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3588","MultiPolygon",-90.0697457614798,29.952926718152,"41033975","43","5594.89885685","351.220578103","","117","ST CHARLES","AVE","Feature"
"3589","MultiPolygon",-90.0701481446365,29.9514221556357,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3590","MultiPolygon",-90.0703990888405,29.9515027048948,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3591","MultiPolygon",-90.0703737678585,29.9515749765947,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3592","MultiPolygon",-90.0703730500671,29.951574969705,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3593","MultiPolygon",-90.0701301976081,29.9514788696499,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3594","MultiPolygon",-90.0701302055301,29.9514782438707,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3595","MultiPolygon",-90.0701481446365,29.9514221556357,"41033979","44","2061.03352158","218.279554402","","301","ST CHARLES","AVE","Feature"
"3596","MultiPolygon",-90.0707328769968,29.9508795330009,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3597","MultiPolygon",-90.0706605815299,29.9508632115231,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3598","MultiPolygon",-90.0706583411726,29.9508700659851,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3599","MultiPolygon",-90.0705760204438,29.9508517731524,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3600","MultiPolygon",-90.0703448030999,29.9508007935671,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3601","MultiPolygon",-90.0703440853141,29.9508007866772,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3602","MultiPolygon",-90.0703440932169,29.9508001623057,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3603","MultiPolygon",-90.0703621341369,29.9507359469917,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3604","MultiPolygon",-90.0703621499601,29.9507346968408,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3605","MultiPolygon",-90.0703816738775,29.950666746258,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3606","MultiPolygon",-90.0703997068379,29.9506031560132,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3607","MultiPolygon",-90.0704109790912,29.9505632566288,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3608","MultiPolygon",-90.0704110107363,29.9505607563268,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3609","MultiPolygon",-90.0707259686597,29.9506312925236,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3610","MultiPolygon",-90.0707288318891,29.95063194515,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3611","MultiPolygon",-90.0708333468074,29.9506548276082,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3612","MultiPolygon",-90.0708347823771,29.9506548413825,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3613","MultiPolygon",-90.0709443060318,29.9506790214094,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3614","MultiPolygon",-90.0709450238168,29.950679028296,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3615","MultiPolygon",-90.0709450079965,29.9506802787989,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3616","MultiPolygon",-90.0708874932767,29.9509141485359,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3617","MultiPolygon",-90.07088677549,29.9509141416491,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3618","MultiPolygon",-90.0708130444042,29.9508978061294,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3619","MultiPolygon",-90.0707708152486,29.9508880236573,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3620","MultiPolygon",-90.0707328769968,29.9508795330009,"41033985","45","15564.0860247","531.293551541","","333","ST CHARLES","AVE","Feature"
"3621","MultiPolygon",-90.0674676442554,29.946334131075,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3622","MultiPolygon",-90.0674676521848,29.9463335059993,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3623","MultiPolygon",-90.067469797516,29.9463341517916,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3624","MultiPolygon",-90.0677597296058,29.9463957030784,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3625","MultiPolygon",-90.0677569033355,29.9464488116949,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3626","MultiPolygon",-90.0677540528842,29.9465037948303,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3627","MultiPolygon",-90.0677540132463,29.9465069202086,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3628","MultiPolygon",-90.0674612403159,29.9464428416776,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3629","MultiPolygon",-90.0674590949825,29.9464421958853,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3630","MultiPolygon",-90.0674640913399,29.9463878578481,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3631","MultiPolygon",-90.0674640992693,29.9463872327725,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3632","MultiPolygon",-90.0674676442554,29.946334131075,"41034298","46","3763.16241035","271.661946806","","701","TCHOUPITOULAS","ST","Feature"
"3633","MultiPolygon",-90.0968927020138,29.9710799862942,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3634","MultiPolygon",-90.0969145490688,29.9710551870315,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3635","MultiPolygon",-90.0970128065152,29.9711217478352,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3636","MultiPolygon",-90.096910125539,29.9712383054012,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3637","MultiPolygon",-90.0969656727388,29.9712750844246,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3638","MultiPolygon",-90.0970653663067,29.9713416586762,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3639","MultiPolygon",-90.0970646406253,29.9713422770074,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3640","MultiPolygon",-90.0967836482448,29.9716528229401,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3641","MultiPolygon",-90.0966839545539,29.9715862484781,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
